ID_LISTKU,ZDROJOVY_SOUBOR,TURNE,DATUM,INFO_TEXT,CONTRIBUTOR_TEXT,SOUBOR_SKEN,CENA,MENA,SEKTOR_RADA_SEDADLO,SUPPORTING_ACT,SETLIST,POCET_SKLADEB,SETLIST_URL,SOUBOR_SKEN_1,KATEGORIE
TICKET_0552,konzert-joe-jackson-2008.html,RAIN Tour 2008,9th July 2008,"9th July 2008 - Kassel, Germany - Kulturzelt","Gert Schaumlöffel, Germany",kk-joe-jackson-2008-07-09.jpg,19.30,není k dispozici,není k dispozici,není k dispozici,"Home Town, Steppin' Out, Too Tough, Citizen Sane, Real Men, Goin' Downtown, King Pleasure Time, On Your Radio, Solo (So Low), The Uptown Train, Knowing Me, Knowing You, Obvious Song, It's Different for Girls, You Can't Get What You Want (Till You Know What You Want), One More Time, A Place in the Rain, Dirty Love, Is She Really Going Out With Him?, A Slow Song",19,https://www.setlist.fm/setlist/joe-jackson/2008/kulturzelt-kassel-germany-63d5963f.html,kk-joe-jackson-2008-07-09.jpg,tickets
TICKET_0553,konzert-joe-jackson-2008.html,RAIN Tour 2008,5th November 2008,"5th November 2008 - Tarrytown, NY, U.S.A. - Music Hall","Gert Schaumlöffel, Germany",kk-joe-jackson-2008-11-05.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,není k dispozici,0,https://www.setlist.fm/setlist/joe-jackson/2008/tarrytown-music-hall-tarrytown-ny-438efbdf.html,kk-joe-jackson-2008-11-05.jpg,tickets
TICKET_0554,konzert-joe-jackson-2008.html,RAIN Tour 2008,7th November 2008,"7th November 2008 - New York, NY, U.S.A. - Grand Ballroom at Manhattan Center - Computer printed ticket - Scanner code is destroyed","John Nyman, U.S.A.",kk-joe-jackson-2008-11-07.jpg,75.00,není k dispozici,"SEC: TION, ROW: SEAT",není k dispozici,"Not Here, Not Now, Fools in Love / For Your Love, Too Tough, Citizen Sane, Still Alive, Take It Like a Man, The Uptown Train, It's Different for Girls, On Your Radio, Solo (So Low), Steppin' Out, Inbetweenies, Good Bad Boy, You Can't Get What You Want (Till You Know What You Want), One More Time, A Place in the Rain, Yeh, Yeh, Is She Really Going Out With Him?, A Slow Song",19,https://www.setlist.fm/setlist/joe-jackson/2008/the-grand-ballroom-at-manhattan-center-new-york-ny-538efbd1.html,kk-joe-jackson-2008-11-07.jpg,tickets
TICKET_0555,konzert-joe-jackson-2008.html,RAIN Tour 2008,15th November 2008,"15th November 2008 - Miami Beach, FL, U.S.A. - The Fillmore at the Jackie Gleason Theater","David Gartner, U.S.A.",kk-joe-jackson-2008-11-15.jpg,3.37,není k dispozici,"SEC: TION, Row: SEAT",není k dispozici,"Steppin' Out, Too Tough, Citizen Sane, Fools in Love / For Your Love, Still Alive, Goin' Downtown, King Pleasure Time, On Your Radio, Solo (So Low), The Uptown Train, Chinatown, It's Different for Girls, You Can't Get What You Want (Till You Know What You Want), One More Time, A Place in the Rain, Don't Get Around Much Anymore, Is She Really Going Out With Him?, A Slow Song",18,https://www.setlist.fm/setlist/joe-jackson/2008/the-fillmore-miami-beach-at-jackie-gleason-theater-miami-beach-fl-43da2fd7.html,kk-joe-jackson-2008-11-15.jpg,tickets
TICKET_0556_a,konzert-joe-jackson-2008.html,RAIN Tour 2008,2008,2008 - Tourpass,"Gert Schaumlöffel, Germany",kk-joe-jackson-2008-pass-1.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,není k dispozici,0,není k dispozici,kk-joe-jackson-2008-pass-1.jpg,passes
TICKET_0556_b,konzert-joe-jackson-2008.html,RAIN Tour 2008,2008,2008 - Tourpass,"Gert Schaumlöffel, Germany",kk-joe-jackson-2008-pass-2.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,není k dispozici,0,není k dispozici,kk-joe-jackson-2008-pass-2.jpg,passes
TICKET_0556_c,konzert-joe-jackson-2008.html,RAIN Tour 2008,2008,2008 - Tourpass,"Gert Schaumlöffel, Germany",kk-joe-jackson-2008-pass-3.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,není k dispozici,0,není k dispozici,kk-joe-jackson-2008-pass-3.jpg,passes
TICKET_0557,konzert-joe-jackson-1998.html,Tour 1998,3rd February 1998,"3rd February 1998 - Seattle, WA, U.S.A. - Moore Theatre","Gert Schaumlöffel, Germany",kk-joe-jackson-1998-02-03.jpg,32.56,není k dispozici,"SEAT: J, SeAT: TLE",není k dispozici,není k dispozici,0,https://www.setlist.fm/setlist/joe-jackson/1998/the-moore-theatre-seattle-wa-6be142e6.html,kk-joe-jackson-1998-02-03.jpg,tickets
TICKET_0558,konzert-joe-jackson-1998.html,Tour 1998,15th February 1998,"15th February 1998 - Saint Paul, MN, U.S.A. - The O'Shaughnessy","Ian Bowes, South Africa",kk-joe-jackson-1998-02-15.jpg,není k dispozici,není k dispozici,"SEC: TIONARISLE, SEAT: TAXINCLUDED, ROW: BOX",není k dispozici,není k dispozici,0,https://www.setlist.fm/setlist/joe-jackson/1998/oshaughnessy-auditorium-st-paul-mn-5b8eff48.html,kk-joe-jackson-1998-02-15.jpg,tickets
TICKET_0559,konzert-joe-jackson-1998.html,Tour 1998,29th March 1998,"29th March 1998 - München (Munich), Germany - Prinzregententheater","Robert Keller, Germany",kk-joe-jackson-1998-03-29.jpg,9.98,není k dispozici,"Reihe: JOE, Platz: 645",není k dispozici,není k dispozici,0,https://www.setlist.fm/setlist/joe-jackson/1998/prinzregententheater-munich-germany-53edf7fd.html,kk-joe-jackson-1998-03-29.jpg,tickets
TICKET_0560,konzert-joe-jackson-1998.html,Tour 1998,30th March 1998,"30th March 1998 - Köln (Cologne), Germany - Grzenich","Gert Schaumlöffel, Germany",kk-joe-jackson-1998-03-30.jpg,76.80,není k dispozici,Reihe: Platz,není k dispozici,"Is She Really Going Out With Him? / It's Different for Girls, Real Men, Be My Number Two, You Can't Get What You Want / Eleanor Rigby, Home Town, The Human Touch, Stranger Than Fiction, Ever After, Prelude, Fugue 1/More Is More, Angel, Tuzla, Passacaglia/A Bud and a Slice, Right, The Bridge, Fugue 2/Song of Daedalus, Steppin' Out, A Slow Song",18,https://www.setlist.fm/setlist/joe-jackson/1998/gurzenich-cologne-germany-1bed89ac.html,kk-joe-jackson-1998-03-30.jpg,tickets
TICKET_0561,konzert-joe-jackson-1998.html,Tour 1998,1st April 1998,"1st April 1998 - Berlin, Germany - Hochschule der Künste","Björn Krüger, Germany",kk-bk-017.jpg,1.50,není k dispozici,Reihe: Platz,není k dispozici,"Is She Really Going Out With Him? / It's Different for Girls, Real Men, Nineteen Forever, Stranger Than Fiction, Be My Number Two, You Can't Get What You Want / Eleanor Rigby, Home Town, Ever After, Prelude, Fugue 1/More Is More, Angel, Tuzla, Passacaglia/A Bud and a Slice, Right, The Bridge, Fugue 2/Song of Daedalus, Steppin' Out, A Slow Song",18,https://www.setlist.fm/setlist/joe-jackson/1998/hochschule-der-kunste-berlin-germany-43edf7eb.html,kk-bk-017.jpg,tickets
TICKET_0562,konzert-joe-jackson-1998.html,Tour 1998,13th April 1998,"13th April 1998 - Groningen, Netherlands -  De Oosterpoort","Johan Gerlach, Netherlands",kk-joe-jackson-1998-04-13.jpg,51.75,není k dispozici,rang: stoel,není k dispozici,není k dispozici,0,https://www.setlist.fm/setlist/joe-jackson/1998/de-oosterpoort-groningen-netherlands-2beff0c6.html,kk-joe-jackson-1998-04-13.jpg,tickets
TICKET_0563,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,13th April 2005,"13th April 2005 - Melbourne, FL, U.S.A. - King Center",Todd Rundgren Forum - Mockpo,kk-trf-01.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,"Home Town, Steppin' Out, Awkward Age, Take It Like a Man, Be My Number Two, Obvious Song, Love at First Light, Girl, Citizen Sane, Is She Really Going Out With Him?, It's Different for Girls, Real Men",12,https://www.setlist.fm/setlist/joe-jackson/2005/maxwell-c-king-center-for-the-performing-arts-melbourne-fl-7b843e2c.html,kk-trf-01.jpg,tickets
TICKET_0564,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,15th April 2005,"15th April 2005 - Clearwater, FL, U.S.A. Ruth Eckerd Hall","Gert Schaumlöffel, Germany",kk-joe-jackson-2005-04-15.jpg,není k dispozici,není k dispozici,SEAT: 25,není k dispozici,není k dispozici,0,https://www.setlist.fm/setlist/joe-jackson/2005/ruth-eckerd-hall-clearwater-fl-238570fb.html,kk-joe-jackson-2005-04-15.jpg,tickets
TICKET_0565,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,16th April 2005,"16th April 2005 - Pompano Beach, FL, U.S.A. - Pompano Beach Amphitheatre","Lisa Caplan, U.S.A.",kk-joe-jackson-2005-04-16.jpg,není k dispozici,není k dispozici,"SEC: MoN, ROW: IBOY, SEC: nONIAIJLE",není k dispozici,"Home Town, Steppin' Out, Awkward Age, Take It Like a Man, It's Different for Girls, Obvious Song, Girl, Be My Number Two, Love at First Light, Citizen Sane, Is She Really Going Out With Him?",11,https://www.setlist.fm/setlist/joe-jackson/2005/pompano-beach-amphitheater-pompano-beach-fl-6bc0464a.html,kk-joe-jackson-2005-04-16.jpg,tickets
TICKET_0566,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,23th April 2005,"23th April 2005 - Baltimore, MD, U.S.A. -  Rams Head Live","Richard Roys, U.S.A.",kk-joe-jackson-2005-04-23.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,"Home Town, Steppin' Out, Awkward Age, Take It Like a Man, It's Different for Girls, Obvious Song, Be My Number Two, Love at First Light, Girl, Citizen Sane, Is She Really Going Out With Him?, Real Men",12,https://www.setlist.fm/setlist/joe-jackson/2005/rams-head-live-baltimore-md-13f7095d.html,kk-joe-jackson-2005-04-23.jpg,tickets
TICKET_0567,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,29th April 2005,"29th April 2005 - New Brunswick, NJ, U.S.A. - State Theatre","John Nyman, U.S.A.",kk-jn-22.jpg,58.00,$,Seat: 10,není k dispozici,"Home Town, Steppin' Out, Awkward Age, Take It Like a Man, It's Different for Girls, Obvious Song, Love at First Light, Girl, Be My Number Two, Citizen Sane, Is She Really Going Out With Him?, The Other Me",12,https://www.setlist.fm/setlist/joe-jackson/2005/state-theatre-new-brunswick-nj-4384d7ab.html,kk-jn-22.jpg,tickets
TICKET_0568,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,30th April 2005,"30th April 2005 Mashantucket, CT, U.S.A. - Foxwoods Casino",Todd Rundgren Forum - MikeB,kk-trf-03.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,"Home Town, Steppin' Out, Awkward Age, Take It Like a Man, It's Different for Girls, Obvious Song, Love at First Light, Life on Mars?, Be My Number Two, Citizen Sane, Is She Really Going Out With Him?",11,https://www.setlist.fm/setlist/joe-jackson/2005/fox-theater-mashantucket-ct-6bf70e82.html,kk-trf-03.jpg,tickets
TICKET_0569,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,3rd May 2005,"3rd May 2005 - Cleveland, OH, U.S.A. - Playhouse Square Center","Henri Dessauvagie, NL",kk-hd-01.jpg,42.00,není k dispozici,není k dispozici,Ethel,není k dispozici,0,https://www.setlist.fm/setlist/joe-jackson/2005/allen-theatre-cleveland-oh-63d532af.html,kk-hd-01.jpg,tickets
TICKET_0570,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,3rd May 2005,"3rd May 2005 - Cleveland, OH, U.S.A. - Playhouse Square Center","Steve Whitbread, U.K.",kk-joe-jackson-2005-05-03.jpg,42.00,není k dispozici,není k dispozici,Ethel,není k dispozici,0,https://www.setlist.fm/setlist/joe-jackson/2005/allen-theatre-cleveland-oh-63d532af.html,kk-joe-jackson-2005-05-03.jpg,tickets
TICKET_0571,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,13th May 2005,"13th May 2005 - Milwaukee, WI, U.S.A. - Pabst Theater","Gert Schaumlöffel, Germany",kk-joe-jackson-2005-05-13.jpg,46.58,není k dispozici,není k dispozici,Joe Jackson and Todd Rundgren,není k dispozici,0,https://www.setlist.fm/setlist/joe-jackson/2005/pabst-theater-milwaukee-wi-338ef8e1.html,kk-joe-jackson-2005-05-13.jpg,tickets
TICKET_0572,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,14th May 2005,"14th May 2005 - Chicago, IL, U.S.A. Cadillac Palace Theatre","Erica Eisner Kosova, U.S.A.",kk-joe-jackson-2005-05-14.jpg,50.00,není k dispozici,není k dispozici,není k dispozici,není k dispozici,0,https://www.setlist.fm/setlist/joe-jackson/2005/cadillac-palace-chicago-il-5bf2bb98.html,kk-joe-jackson-2005-05-14.jpg,tickets
TICKET_0573,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,17th May 2005,"17th May 2005 - Los Angeles, CA, U.S.A. - Wilshire Theatre","Jenniffer Woodson, U.S.A.",kk-jw-01.jpg,není k dispozici,není k dispozici,"Sec: wonlisle, Seat: oaaaso, sEC: TION8",není k dispozici,"Home Town, Steppin' Out, Awkward Age, Take It Like a Man, It's Different for Girls, Obvious Song, Love at First Light, Hello, Hello, Who's Your Lady Friend?, Citizen Sane, Is She Really Going Out With Him?, The Other Me",11,https://www.setlist.fm/setlist/joe-jackson/2005/wilshire-theatre-beverly-hills-beverly-hills-ca-6bc2460a.html,kk-jw-01.jpg,tickets
TICKET_0574,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,30th May 2005,"30th May 2005 - Portsmouth, U.K. - The Guildhall","Martin Ayling, U.K.",kk-joe-jackson-2005-05-30.jpg,není k dispozici,není k dispozici,není k dispozici,Ethel,není k dispozici,0,https://www.setlist.fm/setlist/joe-jackson/2005/portsmouth-guildhall-portsmouth-U.K.-2b8ef8da.html,kk-joe-jackson-2005-05-30.jpg,tickets
TICKET_0575,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,5th June 2005,"5th June 2005 - London, U.K. - Hammersmith Apollo","Steve Whitbread, U.K.",kk-joe-jackson-2005-06-05.jpg,25.00,není k dispozici,SEAT: 44,není k dispozici,"Home Town, Steppin' Out, Awkward Age, Take It Like a Man, It's Different for Girls, On Your Radio, Love at First Light, Hello, Hello, Who's Your Lady Friend?, Drowning, Citizen Sane, Is She Really Going Out With Him?",11,https://www.setlist.fm/setlist/joe-jackson/2005/carling-apollo-hammersmith-london-U.K.-7bdbc67c.html,kk-joe-jackson-2005-06-05.jpg,tickets
TICKET_0576,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,6th June 2005,"6th June 2005 - Gateshead, U.K. - The Sage","Gert Schaumlöffel, Germany",kk-joe-jackson-2005-06-06.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,není k dispozici,0,https://www.setlist.fm/setlist/joe-jackson/2005/sage-gateshead-gateshead-U.K.-3b8ef8dc.html,kk-joe-jackson-2005-06-06.jpg,tickets
TICKET_0577,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,9th June 2005,"9th June 2005 - Liverpool, U.K. - Philharmonic Hall","Mike Baggaley, U.K.",kk-joe-jackson-2005-06-09.jpg,není k dispozici,není k dispozici,Seat: 5,není k dispozici,"Home Town, Steppin' Out, Awkward Age, Take It Like a Man, It's Different for Girls, On Your Radio, Love at First Light, Hello, Hello, Who's Your Lady Friend?, Drowning, Citizen Sane, Is She Really Going Out With Him?",11,https://www.setlist.fm/setlist/joe-jackson/2005/liverpool-philharmonic-hall-liverpool-U.K.-63cd225f.html,kk-joe-jackson-2005-06-09.jpg,tickets
TICKET_0578,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,11th June 2005,"11th June 2005 - Amsterdam, Netherlands - Carré","Henri Dessauvagie, NL",kk-hd-02.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,"Home Town, Steppin' Out, Awkward Age, Take It Like a Man, It's Different for Girls, On Your Radio, Love at First Light, Real Men, Citizen Sane, Is She Really Going Out With Him?",10,https://www.setlist.fm/setlist/joe-jackson/2005/koninklijk-theater-carre-amsterdam-netherlands-53cd1b81.html,kk-hd-02.jpg,tickets
TICKET_0579,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,12th June 2005,"12th June 2005 - Amsterdam, Netherlands - Carré","Henri Dessauvagie, NL",kk-hd-03.jpg,20.00,není k dispozici,není k dispozici,není k dispozici,"Home Town, Steppin' Out, Awkward Age, Take It Like a Man, It's Different for Girls, On Your Radio, Love at First Light, Drowning, Citizen Sane, Is She Really Going Out With Him?",10,https://www.setlist.fm/setlist/joe-jackson/2005/koninklijk-theater-carre-amsterdam-netherlands-23d24077.html,kk-hd-03.jpg,tickets
TICKET_0580,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,14th June 2005,"14th June 2005 - Paris, France -  Bataclan","Hubert Duhautois, France",kk-hudu-03.jpg,40.50,EUR,není k dispozici,není k dispozici,není k dispozici,0,https://www.setlist.fm/setlist/joe-jackson/2005/le-bataclan-paris-france-3b8ef8d4.html,kk-hudu-03.jpg,tickets
TICKET_0581,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,15th June 2005,"15th June 2005 - Paris, France -  Bataclan - Hubert Duhautois, France",Todd Rundgren Forum - lapino,"kk-hudu-04.jpg, kk-trf-02.jpg",40.50,EUR,není k dispozici,není k dispozici,není k dispozici,0,https://www.setlist.fm/setlist/joe-jackson/2005/le-bataclan-paris-france-2b8ef8ca.html,"kk-hudu-04.jpg, kk-trf-02.jpg",tickets
TICKET_0582,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,16th June 2005,"16th June 2005 - Bochum, Germany - Jahrhunderthalle","Gert Schaumlöffel, Germany",kk-joe-jackson-2005-06-16.jpg,19.00,není k dispozici,Reihe: Platz,není k dispozici,není k dispozici,0,https://www.setlist.fm/setlist/joe-jackson/2005/jahrhunderthalle-bochum-germany-3edadef.html,kk-joe-jackson-2005-06-16.jpg,tickets
TICKET_0583,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,18th June 2005,"18th June 2005 - Brussels, Belgium - Palais des Beaux-Arts","Els Pannecoucque, Belgium",kk-ep-01.jpg,44.00,€,není k dispozici,není k dispozici,není k dispozici,0,https://www.setlist.fm/setlist/joe-jackson/2005/paleis-voor-schone-kunsten-palais-des-beaux-arts-brussels-belgium-33c8e4c9.html,kk-ep-01.jpg,tickets
TICKET_0584,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,23rd June 2005,"23rd June 2005 - München (Munich), Germany - Circus Krone","Robert Keller, Germany",kk-joe-jackson-2005-06-23.jpg,23.06,není k dispozici,"Reihe: news, Platz: Tourneeveranstalter",není k dispozici,není k dispozici,0,https://www.setlist.fm/setlist/joe-jackson/2005/circus-krone-munich-germany-13edade1.html,kk-joe-jackson-2005-06-23.jpg,tickets
TICKET_0585,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,25th June 2005,"25th June 2005 - Hamburg, Germany - Laeiszhalle (Musikhalle)","Rolf Thalmann, Germany",kk-rt-111.jpg,20.00,není k dispozici,"Platz: saa, Reihe: Platz",není k dispozici,není k dispozici,0,https://www.setlist.fm/setlist/joe-jackson/2005/laeiszhalle-hamburg-germany-bedade6.html,kk-rt-111.jpg,tickets
TICKET_0586,konzert-joe-jackson-2005.html,Todd Rundgren Forum - Mockpo,26th June 2005,"26th June 2005 - Berlin, Germany - Universität der Künste","Björn Krüger, Germany",kk-bk-020.jpg,není k dispozici,není k dispozici,Reihe: Plat,není k dispozici,"Home Town, Steppin' Out, Awkward Age, Take It Like a Man, It's Different for Girls, On Your Radio, Love at First Light, Be My Number Two, Citizen Sane, Is She Really Going Out With Him?",10,https://www.setlist.fm/setlist/joe-jackson/2005/universitat-der-kunste-konzertsaal-berlin-germany-bedadea.html,kk-bk-020.jpg,tickets
